Text,Label
"Clara Harrison Stranahan (, Harrison; pen name, C. H. Stranahan; April 9, 1831 – January 22, 1905) was an American author and Barnard college founder. Long identified with the higher education of women in the United States, she was at one time called ""the best educated woman in the United States."" She taught in Troy, Ohio and in Brooklyn, New York, and donated  to University of Michigan as a memorial of her father, Seth Harrison. Stranahan was the founder and a trustee of Barnard College. She was a frequent contributor to magazines and other periodicals, and was the author of a work upon French painting.",Human
"Stranahan was vice-president of the Emma Willard Association, composed of alumnae of the Troy Female Seminary, and a member of the Daughters of the American Revolution. Stranahan died in 1905. Early life and education
Clara Cornelia Harrison was born in Westfield, Massachusetts, April 9, 1831. Descended of old New England stock, her parents were Seth and Letia (Viets) Stranahan. In her early childhood, her father took his family to northern Ohio for a period of five years, from 1836 to 1841, and there his children had the benefit of the excellent schools of that country.",Human
"Leonard Crow Dog (August 18, 1942 – June 5, 2021) was a medicine man and spiritual leader who became well known during the Lakota takeover of the town of Wounded Knee on the Pine Ridge Indian Reservation in South Dakota in 1973, known as the Wounded Knee Incident. Through his writings and teachings, he has sought to unify Indian people of all nations. As a practitioner of traditional herbal medicine and a leader of Sun Dance ceremonies, Crow Dog was also dedicated to keeping Lakota traditions alive. Background
Leonard Crow Dog was born on August 18, 1942 into a Sicanju Lakota family on the Rosebud Indian Reservation in South Dakota.",Human
"Michael Arthur Sayman (born August 24, 1996), is a Peruvian-Bolivian-American mobile application entrepreneur, software engineer, political activist, and author. He is best known for creating top-charting apps as a teenager to provide for his family during the Great Recession, as well as his subsequent work at Facebook. Described by Semana as ""the most influential Latino in Silicon Valley"", in 2019, Sayman was included on Forbes's 30 Under 30 list, and has additionally been featured at TED. Sayman published his first app to the App Store (iOS) when he was 13 years old. He later gained recognition from Mark Zuckerberg with his launch of 4 Snaps, a turn-based photo game, in his junior year of high school.",Human
"Jiang Fan (; born 16 September 1989) is a Chinese track and field athlete who competes in the 110 metres hurdles. He is a two-time champion in the 60 metres hurdles at the Asian Indoor Athletics Championships (2010 and 2012) and was the silver medallist outdoors at the 2011 Summer Universiade. He represented China at the 2011 World Championships in Athletics and set a 110 m hurdles best of 13.47 seconds at the competition. Jiang began competing at national level in 2007 and made his international debut for China at the 2008 Asian Junior Athletics Championships, where he finished fifth in the 110 m hurdles.",Human
That year he ran a personal best of 13.83 seconds at the Good Luck Beijing pre-Olympic trial event. He also ran a best of 13.50 seconds over the smaller junior hurdles while taking second place at the Chinese junior championships. He began to establish himself among his country's top hurdlers the following season and ran a personal best of 13.69 seconds to win at Zhaoqing leg of the Chinese Grand Prix. At the end of the year he represented the Jiangsu province at the 11th Chinese Games and finished in fifth place.,Human
"Bulemoni Venkateshwarlu (born 8 May 1973 in Charakonda) is an Indian businessman, Telugu Cinema journalist, writer, and film director. He is the son of B. Kanakappa, who is a Government Primary School teacher. Venkateshwarlu was a noted journalist, and he is into a media career from 1990. In recognition for his efforts in researching films he has received the Nandi Award as Best Book Writer and Journalist by the government of Andhra Pradesh. Personal background
Venkateshwarlu was born to Bulemoni Kanakappa and Bulemoni Kamalamma and did his schooling at government primary and high school of Charakonda village, and later continued his academics at Narayanpet of Mahbubnagar district for higher studies.",Human
"WSBE-TV, virtual channel 36 (VHF digital channel 2), branded on-air as Rhode Island PBS, is a Public Broadcasting Service (PBS) member television station licensed to Providence, Rhode Island, United States, serving the entire state as well as Bristol County, Massachusetts. The station is owned by the Rhode Island PBS Foundation, a non-profit organization. WSBE-TV's studios are located on Park Lane in Providence, and its transmitter is located on Pine Street in Rehoboth, Massachusetts. History
The station began broadcasting on June 8, 1967 from the campus of Rhode Island College. In 1974, WSBE moved to the former WPRO-TV (now WPRI-TV) facilities at 24 Mason Street in Providence.",Human
"Colossae (; Greek: Κολοσσαί) was an ancient city of Phrygia in Asia Minor, and one of the most celebrated cities of southern Anatolia (modern Turkey). The Epistle to the Colossians, an early Christian text which identifies its author as Paul the Apostle, is addressed to the church in Colossae. A significant city from the 5th century BC onwards, it had dwindled in importance by the time of Paul, but was notable for the existence of its local angel cult. It was part of the Roman – and then Byzantine – province of Phrygia Pacatiana, before being destroyed in 1192/3 and its population relocating to nearby Chonae (Chonai, modern day Honaz).",Human
"Location and geography
Colossae was located in Phrygia, in Asia Minor. It was located 15 km southeast of Laodicea on the road through the Lycus Valley near the Lycus River at the foot of Mt. Cadmus, the highest mountain in Turkey's western Aegean Region, and between the cities Sardeis and Celaenae, and southeast of the ancient city of Hierapolis. At Colossae, Herodotus describes how, ""the river Lycos falls into an opening of the earth and disappears from view, and then after an interval of about five furlongs it comes up to view again, and this river also flows into the Maiander.""  Despite a treacherously ambiguous cartography and history, Colossae has been clearly distinguished in modern research from nearby Chonai (Χῶναι), now called Honaz, with what remains of the buried ruins of Colossae (""the mound"")  lying 3 km to the north of Honaz.",Human
"Marc Neil-Jones, born 14 October 1957, is a Vanuatuan journalist. A campaigner for freedom of the press, he has been assaulted several times, as well as briefly deported and imprisoned. Radio New Zealand has described him as ""one of the Pacific's most significant journalistic figures"". A British national from England, he worked in advertising and marketing manager in Papua New Guinea from 1982, then moved to Vanuatu in 1989. He became a naturalised Vanuatuan citizen in around 2003. In 1993 he purchased the fledgling newspaper Trading Post, which ""was read by a few hundred expatriates and consisted a few general interest news items and classified ads but no local news"".",Human
"Neil-Jones received permission from Prime Minister Maxime Carlot Korman's government to develop it into a newspaper carrying local Vanuatuan news, including political news. With Kalvao Moli (a future MP) as its main journalist, the Trading Post became a weekly then (in 1994) bi-weekly newspaper, the only private newspaper in the country at the time. From the late 1990s, the newspaper printed detailed reports on government corruption, written by ombudsman Marie Noelle Patterson. From 2001 the paper was published three times a week.",Human
"Coptic Cairo is a part of Old Cairo which encompasses the Babylon Fortress, the Coptic Museum, the Hanging Church, the Greek Church of St. George and many other Coptic churches and historical sites. It is believed in Christian tradition that the Holy Family visited this area and stayed at the site of Saints Sergius and Bacchus Church (Abu Serga). Coptic Cairo was a stronghold for Christianity in Egypt both before and during the Islamic era, as most of its churches were built after the Muslim conquest of Egypt in the 7th century. History 
There is evidence of settlement in the area as early as the 6th century BC, when Persians built a fort on the Nile, north of Memphis.",Human
"C. Myron Flippin is an American conductor and cellist, best known for conducting the North Arkansas Symphony Youth Orchestra in a performance at Carnegie Hall on April 6, 2008, and as guest conductor for MidAmerica Productions on June 6, 2010, in a performance at Carnegie Hall in New York City of Mozart's Mass in C, the ""Coronation"" mass, K317. He currently resides in Northwest Arkansas where he is music director for the Ozarks Philharmonic Youth Orchestras, Inc. and conducts the Youth Symphony of the Ozarks. Flippin is also a professional bass vocalist specializing in the requiems, oratorios, and orchestra solos. Biography
C.",Human
"Glasgow Gaels Gaelic Football Club or Glasgow Gaels GFC (Irish: Cumann Peile Ghaeil Ghlaschú, ) is a Gaelic Athletic Association club based in Glasgow. The team is a member of the Scottish GAA and are one of the most successful Scottish teams of all time. They currently cater for both Men's Gaelic football, junior and senior levels, Ladies' Gaelic football, and Juvenile Gaelic Football. The teams have competed in the All Britain championships, reaching the Men's All-British semi-finals in 2006 and most recently winning the Ladies All-British Junior Final in 2016 after being runners-up in 2015. The ladies made history in 2016 by winning their first ever Scottish Senior League Title.",Human
"In 2016, the ladies were also victorious against the European Champions, Belgium GAA, and advanced to the All-Ireland Quarter Final against Dublin's St. Maurs. The Junior Men made history with their first ever league and championship titles in 2016, defeating Dunedin Connollys on both occasions. They are current League and Championship winners for 2017, defeating Connollys and Dalriada respectively. They are currently associated with Glasgow University GAA and Stirling University GAA. They have also been featured on Joe.ie's ""80 clubs around the World"" in 2016. Home matches are currently played in Clydebank Sports Hub, which is a state of the art 4G sports facility one of the first in Scotland for GAA.",Human
"Asa Koma (""Red Hill"") is an archaeological site in Djibouti. Overview
Asa Koma is an inland lake area on the Gobaad Plain. The site of Wakrita is a small Neolithic establishment located on a wadi in the tectonic depression of Gobaad in Djibouti in the Horn of Africa. The 2005 excavations yielded abundant ceramics that enabled us to define one Neolithic cultural facies of this region, which was also identified at the nearby site of Asa Koma. The faunal remains confirm the importance of fishing in Neolithic settlements close to Lake Abbe, but also the importance of bovine husbandry and, for the first time in this area, evidence for caprine herding practices.",Human
"Radiocarbon dating places this occupation at the beginning of the 2nd millennium BC, similar in range to Asa Koma. These two sites represent the oldest evidence of herding in the region, and they provide a better understanding of the development of Neolithic societies in this region. Radiocarbon of the pottery dated the 2nd millennium BC. The ware is characterized by punctate and incision geometric designs, which bear a similarity to the Sabir culture phase 1 ceramics from Ma'layba in Southern Arabia. Additionally, ceramics like some of the pottery from Sihi on the Saudi coast and Subr on the Yemeni littoral have been found here.",Human
"Eitzen Group was a shipping and investment corporation based in Oslo, Norway. The parent company was Eitzen Holding AS and was entirely owned by the Eitzen family which owns Eitzen Invest and 53.7% of Camillo Eitzen & Co. The investment company owned a portfolio of real estate and other investments, including Hydranor and a major share of Norse Energy as well as in the fishing industry. History
The company was founded in 1883 as Camillo Eitzen by shipmaster Camillo Eitzen. In 1894 Captain Henri F. Tschudi became a partner and the company changed its name to Camillo Eitzen & Co. The company bought its first steam ship a year later S/S UTO.",Human
In 1936 the company changed its name to Tschudi & Eitzen. It entered the ore-bulk-oil carrier segment in 1967. In 1990 the company bought the Danish company Skou International and entering the bulk segment. In 1997 it bought EAC Shipping and in 2001 KIL Shipping and with it entered the tanker sector. In 2004 the company changed name to Camillo Eitzen & Co and listed on the Oslo Stock Exchange when Tschudi & Eitzen merged and the separate company Eitzen Holding owned by the Eitzen family became established. The same year Navale Française was purchased along with Bergesen's Igloo gas fleet. In 2006 both Eitzen Chemical and Eitzen Maritime Services were created and listed on the Oslo Stock Exchange.,Human
"Richard Treadwell Hallock (5 April 1906 in Passaic, New Jersey – 20 November 1980 in Chicago) was an American Assyriologist and Elamitologist. He reached his Ph.D. degree in Assyriology at the University of Chicago in 1935, and was editorial secretary of the Chicago Assyrian Dictionary (1955–1957). His major work is Persepolis Fortification Tablets (1969), the first edition and translation of the Persepolis Fortification Archive. In 1972, he was elected a corresponding fellow of the British Academy. Hallock also played an instrumental role in the Venona project.",Human
"Lowell Potter ""Red"" Dawson (December 20, 1906 – June 10, 1983) was an American football coach for the University of Pittsburgh Panthers and the Tulane Green Wave at the collegiate level and the AAFC's Buffalo Bills at the professional level. He was a native of River Falls, Wisconsin. He learned the craft of football coaching at the University of Minnesota under Bernie Bierman, his former coach at Tulane. At Pitt he coached future Pro Football Hall of Famer Joe Schmidt and won Pittsburgh's ""Dapper Dan"" sports award in 1952. Dawson's greatest successes as a coach, however, were with Tulane and Buffalo.",Human
"Richard Ivan Queen (August 7, 1951 – August 14, 2002) was born in Washington D.C. and worked for the U.S. State Department as Vice Consul at the U.S. Embassy in Tehran, Iran. On November 4, 1979, he was among the 66 hostages taken by Islamic militants calling themselves the Muslim Student Followers of the Imam's Line, an event commonly known as the Iran hostage crisis. Time as a hostage and release
Richard Queen began to physically deteriorate fairly early during his confinement. While the hostage takers were aware of his ailment, the doctor they provided repeatedly misdiagnosed his ailment as a ""Twisted Spine"".",Human
"As his illness progressed and it became increasingly difficult for Queen to stand or walk, he was finally taken to a local hospital where he was examined by the neurologist Dr Mehryar for a more thorough evaluation. After Mehryar's consultation the hostage takers determined that Queen's illness required they release him. Queen was later diagnosed with multiple sclerosis. He was held hostage for 250 days and released on July 11, 1980. Thirteen hostages had been released on November 20, 1979 (after 16 days). The remaining 52 hostages were released on January 20, 1981 (after 444 days).",Human
"The Asiatic Museum (Азиатский музей) in Saint Petersburg was one of the first museums of Asian art in Europe. Its existence spanned 112 years from 1818 to 1930 when it was incorporated into the Institute of Oriental Manuscripts of the Russian Academy of Sciences. In 1818, the Russian Academy of Sciences (RAS) learned that Jean-Baptiste Rousseau (1780–1831), the French consul at Aleppo and Tripoli (then both part of the Ottoman Empire), was selling his extensive collection of manuscripts written in the Arabic script.",Human
"In November of that year, the president of the RAS, Count Sergey Uvarov, wrote to the Board of the RAS requesting that a separate room be put aside in the Academy's cabinet of curiosities for storing this collection of manuscripts (which was eventually purchased by the RAS in two tranches, in 1819 and 1825), as well as other medals, manuscripts and books of oriental origin already in the Museum of the Imperial Academy of Science. The result was the establishment of the Asiatic Museum  of the RAS, in Saint Petersburg.",Human
"Garbage is an American rock band formed in 1993 in Madison, Wisconsin. The band's lineup—consisting of Scottish singer Shirley Manson (vocals) and American musicians Duke Erikson (guitar, bass, keyboards), Steve Marker (guitar, keyboards), and Butch Vig (drums, production)—has remained unchanged since its inception. All four members are involved in the songwriting and production process. Garbage has sold over 17 million albums worldwide. The band's eponymous debut album was critically acclaimed upon its release, selling over four million copies and achieving double platinum certification in the United Kingdom, United States and in Australia. It was accompanied by a string of increasingly successful singles from 1995 to 1996, including ""Stupid Girl"" and ""Only Happy When It Rains"".",Human
"Eber Hampton is a Chickasaw academic and public figure. Over the course of his career, he has served as president of the First Nations University of Canada (formerly Saskatchewan Indian Federated College) and at the helm of the Harvard American Indian Program. Described as a ""Pioneer in Indigenous Education"", Hampton previously served on the Canadian Commission for UNESCO. Early life and education 
Born to a Chickasaw family in Talihina, Oklahoma, Hampton grew up in California. After graduating from high school, Hampton enrolled in Westmont College, a private Christian liberal arts college located in Montecito, Santa Barbara County. At Westmont College, Hampton would receive his bachelor's degree in psychology, graduating with honors in 1962.",Human
"Betty Louise Turtle (née Webster [also Webster in published works]) (20 May 1941 - 29 September 1990) was an Australian astronomer and physicist. In 1971, with her colleague Paul Murdin, she identified the powerful X-ray source Cygnus X-1 as the first clear candidate for a black hole. Career
She attended the University of Adelaide and continued studies as one of the first students at the graduate school of Mount Stromlo Observatory, outside Canberra where she was strongly influenced by the American astronomers Bart Bok and Priscilla Fairfield Bok. She gained a Ph.D. in 1967 on the subject of southern planetary nebulae while working with the Swedish astronomer Bengt Westerlund.",Human
"Chrysozephyrus is a butterfly genus in the family Lycaenidae. They were formerly included in Thecla. The genus is diverse and ranges from Russia to northern India. Selected species
 Chrysozephyrus ataxus – wonderful hairstreak
 Chrysozephyrus ataxus lingi Okano & Okura, 1969
 Chrysozephyrus birupa – fawn hairstreak
 Chrysozephyrus brillantinus
 Chrysozephyrus disparatus
 Chrysozephyrus disparatus pseudotaiwanus (Howarth, 1957)
 Chrysozephyrus duma – metallic green hairstreak
 Chrysozephyrus esakii (Sonan, 1940)
 Chrysozephyrus jakamensis – jakama hairstreak
 Chrysozephyrus kabrua – Kabru hairstreak
 Chrysozephyrus kabrua niitakanus (Kano, 1928)
 Chrysozephyrus khasia – tailless metallic green hairstreak
 Chrysozephyrus kirbariensis – Kirbari hairstreak
 Chrysozephyrus kuromon (Sugiyama, 1994)
 Chrysozephyrus mushaellus (Matsumura, 1938)
 Chrysozephyrus nishikaze (Araki & Sibatani, 1886)
 Chrysozephyrus paona – Paona hairstreak
 Chrysozephyrus rarasanus (Matsumura, 1939)
 Chrysozephyrus smaragdinus
 Chrysozephyrus splendidulus Murayama, 1965
 Chrysozephyrus surioia – cerulean hairstreak
 Chrysozephyrus syla – silver hairstreak
 Chrysozephyrus vittata – Tytler's hairstreak
 Chrysozephyrus yuchingkinus Murayama & Shimonoya, 1965
 Chrysozephyrus zoa – powdered green hairstreak
 Chrysozephyrus tytleri (Howarth, 1957) Manipur (Mt.",Human
"Nauvoo is a town on the northwestern edge of Walker County, Alabama, United States, that extends slightly north into southwestern Winston. As of the 2010 census, the population of the town is 221, down from 284 in 2000. Camp McDowell, the official camp and conference center of the Episcopal Diocese of Alabama, is located here. History
The town of Nauvoo was founded in 1888, during the construction of the Northern Alabama Railway, and was formerly a center of coal mining. The town grew out of isolated agricultural settlements on the Walker County-Winston County line, which had been known unofficially as Blackwell's Crossing and Ingle Mills (or Ingle's Mill) after prominent local landowners.",Human
"Railroad construction drove the development of the town center on Joshua Blackwell's property, but he declined to have the new town be named officially in his honor. The local resident Tom Carroll suggested the name ""Nauvoo,"" after Nauvoo, Illinois — a city founded by Mormon prophet Joseph Smith in 1839 and later the site of an Icarian colony settlement — reportedly ""because he had admired the [Illinois] town... in his earlier travels through that state."" By 1891, the town was mentioned in the Winston Herald as ""Nauvoo, a flourishing town with three stores and one steam gin doing good business."" Nauvoo incorporated in 1906.",Human
"Kenneth ""Redneck"" Dement (February 13, 1933 – February 15, 2013) was an American football offensive tackle/defensive tackle. He played college football for Southeast Missouri State University. He was a 25th round selection (296th overall) selection by the New York Giants in the 1955 NFL Draft. But instead of playing professionally, Dement joined the United States Marines Corps where he achieved the rank of captain. After his military career, Dement went back to school, earning a law degree at Washington University School of Law in St. Louis. He returned to Sikeston, Missouri where he had grown up and began practicing law.",Human
"Molitoni Fisilihoi ""Moulton"" Finau (22 March 1883 – 1 December 1965) was a Tongan politician. He served as a member of the  Legislative Assembly from 1919 until his death, becoming Tonga's longest serving MP. Biography
Finau was born in Nukuʻalofa in March 1883, the son of Methodist preacher David Finau, who translated the bible into Tongan. He was educated at Newington College in Sydney between 1896 and 1901, where he was known by the anglicised name Moulton, but was also nicknamed Dave. He excelled at sport, representing the first team of the school at cricket, rifle shooting and rugby, becoming the first pupil to be awarded triple colours in 1899.",Human
"The Dukagjini ( or Ducagini,  or Dukakinoğlu)  were an Albanian feudal noble family who ruled over an area of Northern Albania and Western Kosovo known as the Principality of Dukagjini in the 14th and 15th centuries. They may have been relatives or descendants of the earlier Progoni, who founded the first Albanian state in recorded history, the Principality of Arbanon. The city of Lezhë was their most important holding. The Dukagjini evolved from an extended clan (farefisni) to a feudal family in the late 13th century, when their first known progenitor Gjin Tanushi who became known as a dux (duke) and thus his descendants took the surname Dukagjini.",Human
"By the early 15th century, they had evolved in one of the most important feudal families in the country. After the Ottoman conquest of Albania, a branch of them found refuge and settled in Venetian Koper, where they became known as the Docaini family which held the governorship of the town until the early 17th century, when the last male line Docaini died. Another branch, converted to Islam from Catholic Christianity and remained in the Ottoman Empire, where they reached the high ranks of Ottoman leadership and produced many governors (pashas) in the Middle East, where descendants of them live in the modern period.",Human
"Rob Laurie (born May 19, 1970) is an American former professional ice hockey goaltender who played eleven years of minor league hockey mostly in the East Coast Hockey League. More than a decade after his ""retirement"", Laurie has been dressed three times as an emergency NHL backup goaltender; first in the 2012–13 season for the Anaheim Ducks, and then during the 2013–14 season for both the Vancouver Canucks and Minnesota Wild. Career
After a four-year career at Western Michigan University, Laurie joined the Roanoke Valley Rampage of the East Coast Hockey League in 1992. Laurie spent the majority of his career (1992–97) in the ECHL, with stops in Roanoke Valley, Dayton, Johnstown, Greensboro, Toledo, Tallahassee, and Huntington.",Human
"Eugène Mittelhauser (7 August 1873 – 19 December 1949) was a French general, leader of the French Military Mission to Czechoslovakia and second Chief of staff of Czechoslovak Army from 1921 to 1925. Biography 
Mittelhauser graduated from the Saint-Cyr Military Academy in 1894 and joined the French Army. He served in the 2nd Rifle Regiment in Tunisia. From 1899 to 1901 he attended the École supérieure de guerre in Paris. Through the 1900s he served in Algeria and Morocco. In 1913 Mittelhauser commanded the 7st Battalion, 3rd Rifle Regiment. In 1915 he took command of the 60th Infantry Regiment. During World War I Mittelhauser was seriously wounded twice. In June 1918 he served as commander of the 36th Division.",Human
"Lawrence Vankoughnet was an agent with Canada's Department of Indian Affairs in the late 19th century. Vankoughnet moved quickly up the ranks of the DIA, beginning as a clerk with family connections to prime minister John A. Macdonald. From chief civil servant to deputy superintendent, Lawrence accomplished a lot when he was present. After a 3-month sick leave for a ""disordered nervous system"", he wasted little time picking up where he left off. Vankoughnet was noted by many historians to be the man who cut costs on the rations the government supplied to the reserves.",Human
"Despite only visiting the reserves once, where he was reluctant to socialize with the chiefs, Vankoughnet announced his change of policy plans in Battleford shortly afterwards: Indians would only be supplied with rations if they were unable to sustain themselves. Vankoughnet’s goals as deputy superintendent of the DIA was to keep costs to a minimum. He thought that so long as they were supplying reserve peoples with rations, they would remain dependent on the government and therefore a significant burden to their expenditures. The Department of Indian Affairs and the loss of the buffalo",Human
"Guy Fawkes (; 13 April 1570 – 31 January 1606), also known as Guido Fawkes while fighting for the Spanish, was a member of a group of provincial English Catholics who was involved in the failed Gunpowder Plot of 1605. He was born and educated in York; his father died when Fawkes was eight years old, after which his mother married a recusant Catholic. Fawkes converted to Catholicism and left for mainland Europe, where he fought for Catholic Spain in the Eighty Years' War against Protestant Dutch reformers in the Low Countries. He travelled to Spain to seek support for a Catholic rebellion in England without success. He later met Thomas Wintour, with whom he returned to England.",Human
"Wintour introduced him to Robert Catesby, who planned to assassinate  and restore a Catholic monarch to the throne. The plotters leased an undercroft beneath the House of Lords; Fawkes was placed in charge of the gunpowder that they stockpiled there. The authorities were prompted by an anonymous letter to search Westminster Palace during the early hours of 5 November, and they found Fawkes guarding the explosives. He was questioned and tortured over the next few days and confessed to wanting to blow up the House of Lords.",Human
"William de Deyn [de la Deyn] (died 1350) was a 14th-century Scottish monk and cleric. Little can be said about Deyn's early life. He had obtained a licentiate in decrees at some point in his youth, and he must have become a Tironensian  monk, for by 1329, and perhaps as early as 1327, he was Abbot of Kilwinning. Kilwinning Abbey was a Tironensian house in Cunninghame, in existence since the 1160s. He appears for the first time in this capacity as witness to a charter of Walter Comyn of Rowallan. In 1344, Deyn, perhaps through Stewart patronage, was chosen to succeed Alexander de Kininmund as Bishop of Aberdeen. Deyn travelled to continental Europe, and by 27 September had received consecration.",Human
"His consecration had been performed by Cardinal Peter Despres. In May 1345, the Pope appointed him as Scotland's papal tax collector, a duty Deyn fulfilled, sending the proceeds to the papacy via merchants in Bruges. He was one of the notables who petitioned the papacy in 1347 to legitimise the  marriage of Robert Stewart and Elizabeth More of Rowallan. In 1349 he was in attendance with the Justiciar of Scotia holding court at the standing stones of Old Rayne in Garioch.",Human
"Harrisonavis is an extinct genus of flamingo that lived in the Chattian and Aquitanian epochs. It contains the single species Harrisonavis croizeti. The holotype, a skull, was discovered in France in 1852. Description and taxonomy
Although first reported in 1852 by paleontologist Paul Gervais, the fossil was not described in detail and was lost. Several fragments of bills were attributed to Harrisonavis in the subsequent years. In 2015, another skull (specimen ML StG 203bis) was discovered in Saint-Gérand-le-Puy. This skull resembles that of a modern flamingo, albeit with a straighter beak. Based on this fossil, H. croizeti is the earliest known species of flamingo that filter feeds, and is considered to be closely related to modern flamingos.",Human
"Delaware Route 261 (DE 261) and Pennsylvania Route 261 (PA 261), also known as Foulk Road, is a  state highway running through Delaware and Pennsylvania. DE 261 runs  through New Castle County, Delaware from an interchange with U.S. Route 202 (US 202) and DE 141 north of Interstate 95 (I-95) near Fairfax, Delaware, a community north of Wilmington, northeast to the Pennsylvania state line. The road runs through suburban areas of Brandywine Hundred as a four-lane road south of DE 92 and a two-lane road north of DE 92.",Human
"At the Pennsylvania state line, Foulk Road becomes PA 261 and continues  through Bethel Township in Delaware County, intersecting PA 491 in Booths Corner before ending at an interchange with US 322. DE 261 was originally designated along Foulk Road in the 1930s. In the 1960s, most of the route was widened into a four-lane road. The southern terminus at US 202 was reconstructed into an interchange in the 2000s. PA 261 was first designated in 1928 along Foulk Road between the Delaware border and PA 61 and PA 161 in Chelsea. The route was extended north along Valley Brook Road to US 1 in Chester Heights by 1940.",Human
"The GP3 Series, or GP3 for short, was a single-seater motor racing series launched in 2010 as a feeder series for the GP2 Series, introduced by GP2 organiser Bruno Michel. GP3 followed the entire European leg of the Formula One series and the GP2 (now Formula 2) series as a support race for the two. Like the GP2 series, GP3 gave drivers the experience of the Grand Prix environment, and took advantage of the infrastructure, such as marshals and medical facilities, in place for the Formula One events.",Human
"GP3 Series mainly raced on European circuits, but had appearances on other international race tracks as well with their most recent races in the only 2015 season at the Bahrain International Circuit in Bahrain and the Yas Marina Circuit in United Arab Emirates since 2010 season. Many drivers had since stepped up to GP2 since the series began, with the 2010 champion Esteban Gutiérrez, Pål Varhaug and ninth-place finisher Stefano Coletti being the first to do so for the 2011 season. 2011 champion Valtteri Bottas did not follow suit, however, and instead joined Williams as a reserve driver. Meanwhile, James Calado, Rio Haryanto, Simon Trummer, Tom Dillmann and Nigel Melker all joined GP2 for the 2012 season.",Human
"The Dixie Flagler was a streamlined passenger train operated by the Florida East Coast Railway (FEC) between Chicago, Illinois and Miami, Florida. It began in 1939 as the Henry M. Flagler, a regional service between Miami and Jacksonville, Florida; the FEC renamed it and extended it to Chicago a year later. It was one of the few Chicago to Florida trains that passed through Atlanta. As an overnight streamliner it was part of the every-third-day pool shared by the City of Miami and South Wind. It was renamed Dixieland in 1954 and discontinued altogether in 1957. History 
The train began as the Henry M. Flagler, a daily streamliner between Jacksonville and Miami, named for industrialist Henry Flagler.",Human
"This service began on December 3, 1939, using a set of equipment built by the Budd Company. With the introduction of two new overnight all-coach streamliners on cooperating railroads, the Henry M. Flagler equipment was placed in service on a rotating once every three days overnight schedule between Chicago and Miami as the Dixie Flagler beginning December 17, 1940. Together with its counterparts the South Wind and  City of Miami, the trains offered daily service between Chicago and the east coast of Florida. Originally intended as a winter-season-only service, the public response was strong enough that the trains were placed into permanent year-round service by the summer of 1941.",Human
"""Eveline"" is a short story by the Irish writer James Joyce. It was first published in 1904 by the journal Irish Homestead and later featured in his 1914 collection of short stories Dubliners. It tells the story of Eveline, a teenager who plans to leave Dublin for Argentina with her lover. The story 
A young woman, Eveline, of about nineteen years of age sits by her window, waiting to leave home. She muses on the aspects of her life that are driving her away, while ""in her nostrils was the odor of dusty cretonne"". Her mother has died as has her older brother Ernest. Her remaining brother, Harry, is on the road ""in the church decorating business"".",Human
"She fears that her father will beat her as he used to beat her brothers and she has little loyalty for her sales job. She has fallen for a sailor named Frank who promises to take her with him to Buenos Aires. Before leaving to meet Frank, she hears an organ grinder outside, which reminds her of a melody that played on an organ on the day her mother died and the promise she made to her mother to look after the home. At the dock where she and Frank are ready to embark on a ship together, Eveline is deeply conflicted and makes the painful decision not to leave with him. Nonetheless, her face registers no emotion at all.",Human
"Med Hondo (born Mohamed Abid Hondo; 4 May 1936 – 2 March 2019) was a Mauritanian-born French actor, producer, screenwriter and film director. He emigrated to France in 1959 and began to work in film during the 1960s. He received critical acclaim for his 1970 directorial début Soleil O. Biography
Hondo was born in 1936 in Ain Oul Beri Mathar in the Atar region of Mauritania. His mother was Mauritanian and his father Senegalese. In 1954 Hondo went to Rabat, Morocco, to train to become a chef at the International Hotel School there. He emigrated to France in 1959 and found work first in Marseille and then in Paris, variously as a cook, farm labourer, waiter, dockworker and delivery man.",Human
"The Windows Metafile vulnerability—also called the Metafile Image Code Execution and abbreviated MICE—is a security vulnerability in the way some versions of the Microsoft Windows operating system handled images in the Windows Metafile format. It permits arbitrary code to be executed on affected computers without the permission of their users. It was discovered on December 27, 2005, and the first reports of affected computers were announced within 24 hours. Microsoft released a high-priority update to eliminate this vulnerability via Windows Update on January 5, 2006. Attacks using this vulnerability are known as WMF exploits. The vulnerability was located in gdi32.dll and existed in all versions of Microsoft Windows from Windows 3.0 to Windows Server 2003 R2.",Human
"John Collins-Muhammad, Jr. (born 1991), commonly known as John Muhammad, is an American activist and politician from the state of Missouri. He currently serves on the Board of Alderman of the City of St. Louis representing the 21st Ward where he represents portions of North City. Collins-Muhammad was elected to his first term in April 2017 at the age of 25, which makes him the youngest person ever to be elected and the first Muslim ever elected to the St. Louis Board of Alderman. He was re-elected in April 2021. Early life
Collins-Muhammad was raised in North City, St. Louis, Missouri in the Greater Ville Neighborhood. A graduate of St.",Human
"Thalamotomy  is a surgical procedure in which an opening is made into the thalamus to improve the overall brain function in patients. First introduced in the 1950s, it is primarily effective for tremors such as those associated with Parkinson's disease, where a selected portion of the thalamus is surgically destroyed (ablated). Neurosurgeons use specialized equipment to precisely locate an area of the thalamus, usually choosing to work on only one side (the side opposite that of the worst tremors). Bilateral procedures are poorly tolerated because of increased complications and risk, including vision and speech problems. The positive effects on tremors are immediate.",Human
